,Loan_ID,cluster_Kmeans_outlier_removed,Kmeans_pca_clusters,Kmeans_pca_pipeline_clusters,KPrototypes_with_org_feat,KPrototypes_with_encode_feat,Kmeans_pca_mca
11770,10084690,1,1,1,1,1,1
11771,10093765,0,0,0,1,1,0
11772,10155865,1,1,0,1,1,1
11773,10223019,1,1,1,1,1,1
11774,10040525,0,1,0,1,1,1
11775,10034299,1,1,1,1,1,1
11776,10263022,0,1,0,1,1,1
11777,10115193,0,0,1,1,1,0
11778,10045943,1,1,0,1,1,1
11779,10144422,1,1,0,1,1,1
11780,10243028,0,0,0,1,1,0
11781,10126047,1,1,1,1,1,1
11782,10251800,0,1,0,1,1,1
11783,10184432,1,0,0,1,1,0
11784,10185342,0,1,1,1,1,1
11785,10170201,0,1,1,1,1,1
11786,10038627,0,1,1,1,1,1
11787,10017462,0,0,1,1,1,0
11788,10175791,1,1,1,1,1,1
11789,10181827,0,1,0,1,1,1
11790,10000077,1,1,0,1,1,1
11791,10000862,1,0,0,1,1,0
11792,10072235,0,0,0,0,0,0
11793,10009909,0,1,0,1,1,1
11794,10190187,0,1,0,1,1,1
11795,10220158,0,0,0,0,0,0
11796,10100984,1,1,1,1,1,1
11797,10250820,1,1,1,1,1,1
11798,10235693,0,1,0,1,1,1
11799,10225412,0,0,0,0,0,0
11800,10085783,1,0,0,0,0,0
11801,10024206,0,1,1,1,1,1
11802,10014228,1,1,1,1,1,1
11803,10167155,1,1,1,1,1,1
11804,10259520,1,1,1,1,1,1
11805,10027042,1,0,0,1,1,0
11806,10192196,1,1,1,1,1,1
11807,10090998,1,1,0,1,1,1
11808,10022018,1,1,0,1,1,1
11809,10143814,1,1,0,1,1,1
11810,10256295,1,1,0,1,1,1
11811,10070625,1,1,0,1,1,1
11812,10126606,0,1,0,1,1,1
11813,10041245,1,1,0,0,0,1
11814,10238124,1,1,1,1,1,1
11815,10140512,1,1,1,1,1,1
11816,10160979,0,0,0,0,0,0
11817,10026404,1,1,0,1,1,1
11818,10099241,1,0,1,1,1,0
11819,10209581,0,1,1,1,1,1
11820,10188718,0,1,1,1,1,1
11821,10084697,1,0,0,1,1,0
11822,10196146,1,1,1,1,1,1
11823,10257155,0,1,0,1,1,1
11824,10208411,1,1,0,1,1,1
11825,10224028,0,0,0,1,1,0
11826,10048442,1,1,1,1,1,1
11827,10073421,0,0,1,0,0,0
11828,10269426,1,1,0,1,1,1
11829,10138279,1,1,1,1,1,1
11830,10268686,0,0,0,0,0,0
11831,10091107,0,1,0,1,1,1
11832,10083556,1,1,0,1,1,1
11833,10264216,0,0,0,1,1,0
11834,10051819,1,0,0,1,1,0
11835,10057403,1,1,0,1,1,1
11836,10070151,0,1,1,1,1,1
11837,10226437,1,1,0,1,1,1
11838,10107237,1,0,0,1,1,0
11839,10205215,0,0,0,1,1,0
11840,10227381,1,0,0,1,1,0
11841,10013209,1,1,1,0,0,0
11842,10244593,1,1,0,1,1,1
11843,10253429,1,1,0,1,1,1
11844,10160681,1,1,0,1,1,1
11845,10163197,0,0,0,1,1,0
11846,10057316,1,1,0,1,1,1
11847,10061066,1,1,0,1,1,1
11848,10264860,0,1,1,1,1,1
11849,10017846,1,0,1,1,1,1
11850,10161716,0,1,0,1,1,1
11851,10216410,1,0,0,1,1,0
11852,10208267,0,1,1,1,1,1
11853,10131847,1,1,0,1,1,1
11854,10140238,0,0,0,1,1,0
11855,10213476,1,1,1,1,1,1
11856,10264234,0,1,1,1,1,1
11857,10127752,1,1,0,1,1,1
11858,10270647,1,0,1,1,1,0
11859,10143797,0,1,0,1,1,1
11860,10075810,1,1,1,1,1,1
11861,10125572,1,0,1,0,0,0
11862,10209103,1,1,1,1,1,1
11863,10258034,0,1,1,1,1,1
11864,10120962,1,1,0,1,1,1
11865,10234042,1,1,0,1,1,1
11866,10149397,0,1,0,0,0,1
11867,10149989,1,0,1,1,1,0
11868,10246020,1,0,0,1,1,0
11869,10075139,1,0,0,1,1,0
11870,10217961,1,1,1,1,1,1
11871,10042787,1,0,1,1,1,0
11872,10138235,1,1,1,1,1,1
11873,10169628,1,1,0,1,1,1
11874,10029487,0,0,1,1,1,0
11875,10169149,1,1,1,1,1,1
11876,10198877,1,1,1,1,1,1
11877,10266989,1,0,0,1,1,0
11878,10262994,0,0,0,1,1,0
11879,10259415,1,1,0,1,1,1
11880,10170581,1,1,1,1,1,1
11881,10229581,0,0,0,1,1,0
11882,10083632,1,0,0,1,1,0
11883,10103225,1,0,0,0,0,0
11884,10261886,1,0,0,1,1,0
11885,10031683,1,1,1,1,1,1
11886,10158777,0,0,0,0,0,0
11887,10121488,1,0,1,1,1,0
11888,10073790,1,0,1,0,0,0
11889,10028904,1,1,0,1,1,1
11890,10099728,0,1,0,0,0,0
11891,10164685,0,1,0,1,1,1
11892,10181993,1,0,0,1,1,0
11893,10264703,0,1,0,1,1,1
11894,10063964,1,1,0,1,1,1
11895,10208249,1,0,0,1,1,0
11896,10165934,1,1,1,1,1,1
11897,10111397,1,1,1,1,1,1
11898,10150838,0,1,1,1,1,1
11899,10181624,1,0,1,0,0,0
11900,10261209,0,1,1,1,1,1
11901,10230354,0,1,1,1,1,1
11902,10055416,0,1,1,1,1,1
11903,10060664,0,1,1,1,1,1
11904,10214876,1,0,0,1,1,0
11905,10241831,1,1,0,1,1,1
11906,10214889,1,1,0,1,1,1
11907,10227445,1,0,0,1,1,0
11908,10010726,1,0,0,1,1,0
11909,10146618,1,1,1,1,1,1
11910,10238601,1,0,0,1,1,0
11911,10099796,1,0,1,1,1,0
11912,10266752,1,0,1,1,1,0
11913,10202087,0,1,0,1,1,1
11914,10091334,1,0,0,1,1,0
11915,10160679,1,0,0,1,1,0
11916,10105563,0,1,0,1,1,1
11917,10139164,0,1,0,1,1,1
11918,10040301,1,1,0,1,1,1
11919,10267241,0,1,0,1,1,1
11920,10249107,0,1,0,1,1,1
11921,10108605,1,1,0,1,1,1
11922,10090517,0,0,1,1,1,0
11923,10212419,1,0,0,1,1,0
11924,10146923,1,0,0,0,0,0
11925,10138879,1,0,1,1,1,0
11926,10014587,1,0,0,1,1,0
11927,10109773,0,1,1,1,1,1
11928,10174379,1,1,0,1,1,1
11929,10130073,0,0,0,1,1,0
11930,10154904,1,1,0,1,1,1
11931,10267115,0,1,0,1,1,1
11932,10261568,0,0,1,1,1,0
11933,10253078,1,0,0,1,1,0
11934,10154026,0,0,1,1,1,0
11935,10170004,0,1,1,1,1,1
11936,10049741,0,1,0,1,1,1
11937,10008655,1,1,0,1,1,1
11938,10259121,1,0,1,0,0,0
11939,10039191,1,0,1,1,1,0
11940,10181029,0,0,1,1,1,0
11941,10095909,0,0,0,1,1,0
11942,10084984,1,1,0,1,1,1
11943,10010169,1,0,0,1,1,0
11944,10185723,1,1,0,1,1,1
11945,10118223,1,1,0,1,1,1
11946,10133171,1,0,0,1,1,0
11947,10121337,0,1,0,1,1,1
11948,10075977,1,1,1,1,1,1
11949,10014356,1,0,0,1,1,0
11950,10188660,0,0,1,1,1,0
11951,10242093,1,1,1,1,1,1
11952,10070649,1,1,0,1,1,1
11953,10239489,0,1,1,1,1,1
11954,10273069,1,1,0,1,1,1
11955,10021351,1,1,0,1,1,1
11956,10060657,1,0,0,1,1,0
11957,10134636,1,0,1,1,1,0
11958,10077611,0,1,1,1,1,1
11959,10054544,1,1,0,1,1,1
11960,10158879,0,0,0,1,1,0
11961,10193254,1,0,0,1,1,0
11962,10073739,0,1,1,1,1,1
11963,10060069,1,1,1,1,1,1
11964,10214573,1,1,1,1,1,0
11965,10160906,0,1,1,1,1,1
11966,10145438,0,0,0,1,1,0
11967,10226668,0,1,0,1,1,1
11968,10207179,0,0,0,1,1,0
11969,10167719,0,0,0,1,1,0
11970,10011919,0,1,0,1,1,1
11971,10195078,1,1,1,0,0,1
11972,10066638,1,0,0,1,1,0
11973,10004499,1,1,0,1,1,1
11974,10025188,0,0,1,1,1,0
11975,10155670,0,1,0,1,1,1
11976,10008735,1,1,0,1,1,1
11977,10256994,1,0,1,0,0,0
11978,10145607,0,1,1,1,1,1
11979,10192121,1,0,1,0,0,0
11980,10228350,0,1,0,1,1,1
11981,10246648,1,0,0,1,1,0
11982,10187521,0,0,0,1,1,0
11983,10202429,1,1,0,1,1,1
11984,10200343,1,1,0,1,1,1
11985,10245550,0,1,1,1,1,1
11986,10229112,1,1,0,1,1,1
11987,10043912,0,0,0,1,1,0
11988,10086971,1,1,0,1,1,1
11989,10172025,1,1,1,1,1,1
11990,10241408,1,1,0,1,1,1
11991,10152112,1,1,0,1,1,1
11992,10270956,1,1,0,1,1,1
11993,10178242,0,1,1,1,1,1
11994,10228173,1,1,1,1,1,1
11995,10153460,1,1,1,1,1,1
11996,10252662,1,0,0,1,1,0
11997,10142777,0,0,1,1,1,0
11998,10026321,1,0,1,1,1,0
11999,10028327,1,1,0,1,1,1
12000,10108213,0,0,0,1,1,0
12001,10236659,1,1,0,1,1,1
12002,10155586,0,1,0,1,1,1
12003,10185045,0,1,1,0,0,1
12004,10091702,1,1,1,1,1,1
12005,10054014,0,1,0,1,1,1
12006,10147927,1,0,1,1,1,0
12007,10065194,0,1,0,1,1,1
12008,10043826,0,1,0,1,1,1
12009,10095714,1,1,0,1,1,1
12010,10011082,0,1,1,1,1,1
12011,10159894,1,1,1,1,1,1
12012,10008040,1,1,0,1,1,1
12013,10110216,1,1,0,1,1,1
12014,10080707,1,0,1,1,1,0
12015,10170296,1,1,1,1,1,1
12016,10068416,1,0,1,1,1,0
12017,10256674,0,1,0,1,1,1
12018,10185907,0,0,0,1,1,0
12019,10223216,1,1,1,1,1,1
12020,10117313,1,1,1,1,1,1
12021,10006037,0,1,0,1,1,1
12022,10072027,1,1,1,1,1,1
12023,10187450,1,0,0,1,1,0
12024,10065511,1,1,1,1,1,1
12025,10082341,0,1,1,1,1,1
12026,10227675,0,1,0,1,1,1
12027,10139488,1,1,0,1,1,1
12028,10253807,1,1,0,1,1,1
12029,10078584,0,1,0,1,1,1
12030,10067313,0,0,1,1,1,0
12031,10156601,1,0,0,1,1,0
12032,10247328,1,0,0,1,1,0
12033,10241615,0,1,0,1,1,1
12034,10047667,1,0,0,0,0,0
12035,10235904,1,1,0,1,1,1
12036,10056729,1,1,0,1,1,1
12037,10077253,1,1,1,1,1,1
12038,10081929,1,0,1,1,1,0
12039,10260651,0,1,0,1,1,1
12040,10210109,0,0,0,1,1,0
12041,10212371,0,1,1,1,1,1
12042,10135719,1,1,0,1,1,0
12043,10112115,0,0,0,1,1,0
12044,10040161,1,0,0,1,1,0
12045,10107831,0,0,0,1,1,0
12046,10217593,1,0,1,1,1,0
12047,10211110,1,1,1,1,1,1
12048,10078026,0,0,1,1,1,0
12049,10245371,1,0,0,1,1,0
12050,10213015,1,1,1,1,1,1
12051,10042670,1,1,1,1,1,1
12052,10038753,0,1,0,1,1,1
12053,10024153,0,1,0,1,1,1
12054,10231003,1,0,1,0,0,0
12055,10136238,1,1,1,1,1,1
12056,10088101,1,1,0,1,1,1
12057,10078281,0,0,0,0,0,0
12058,10047307,1,1,1,1,1,1
12059,10110495,1,1,0,1,1,1
12060,10215270,1,1,0,1,1,1
12061,10091582,1,1,0,1,1,1
12062,10034662,0,1,0,1,1,1
12063,10150219,0,1,1,1,1,1
12064,10090305,0,0,0,1,1,0
12065,10013579,1,1,0,1,1,1
12066,10184074,0,0,0,1,1,0
12067,10151553,1,0,0,1,1,0
12068,10190394,1,1,1,1,1,1
12069,10079279,1,1,0,1,1,1
12070,10003875,0,1,1,1,1,1
12071,10067245,0,1,0,1,1,1
12072,10085376,1,0,0,1,1,0
12073,10069213,0,1,1,1,1,1
12074,10019886,1,1,0,1,1,1
12075,10107766,1,0,0,1,1,0
12076,10272426,1,1,0,1,1,1
12077,10023680,0,1,0,1,1,1
12078,10122495,0,1,0,1,1,1
12079,10164868,1,0,1,0,0,0
12080,10227357,0,0,1,1,1,0
12081,10183896,0,1,0,1,1,1
12082,10082966,0,1,0,1,1,1
12083,10135799,0,1,0,1,1,1
12084,10095316,0,0,0,1,1,0
12085,10263910,1,1,0,1,1,1
12086,10218677,1,0,0,0,0,0
12087,10131864,0,1,0,1,1,1
12088,10131205,1,0,0,1,1,0
12089,10001975,1,0,0,1,1,0
12090,10097731,1,0,0,1,1,0
12091,10041920,0,1,1,1,1,1
12092,10251516,0,1,0,1,1,1
12093,10254136,0,1,1,1,1,1
12094,10106164,1,1,0,0,0,1
12095,10085789,1,1,0,1,1,1
12096,10065454,0,1,0,1,1,1
12097,10199824,1,0,0,1,1,0
12098,10062764,1,1,1,1,1,1
12099,10115443,0,1,1,1,1,1
12100,10035073,1,1,0,1,1,1
12101,10242815,1,0,0,0,0,0
12102,10139851,0,1,0,1,1,1
12103,10146297,1,1,1,1,1,1
12104,10172769,1,0,0,1,1,0
12105,10246808,1,1,1,1,1,1
12106,10004384,0,1,0,1,1,1
12107,10230287,0,1,1,1,1,1
12108,10135044,0,1,0,0,0,1
12109,10168491,0,1,0,1,1,1
12110,10057402,0,0,0,0,0,0
12111,10234661,1,1,0,1,1,1
12112,10209113,0,1,0,1,1,1
12113,10155109,0,0,1,1,1,0
12114,10130287,1,1,1,1,1,1
12115,10036170,1,0,0,1,1,0
12116,10181397,0,1,1,1,1,1
12117,10066093,0,1,0,1,1,1
12118,10003506,1,1,1,1,1,1
12119,10048441,1,1,0,1,1,1
12120,10158947,0,1,1,1,1,1
12121,10160865,1,1,0,1,1,1
12122,10182253,1,0,0,1,1,0
12123,10015857,0,1,0,1,1,1
12124,10247991,1,1,0,1,1,1
12125,10079811,1,1,0,0,0,1
12126,10011909,1,0,0,1,1,0
12127,10098409,1,1,1,1,1,1
12128,10253756,1,1,0,1,1,1
12129,10154725,0,0,0,1,1,0
12130,10065361,0,0,0,1,1,0
12131,10247735,0,1,1,0,0,1
12132,10117547,1,0,0,1,1,0
12133,10001183,1,1,0,1,1,1
12134,10173679,1,1,1,1,1,1
12135,10069126,1,1,0,1,1,1
12136,10147347,1,0,1,1,1,0
12137,10030788,1,1,0,1,1,1
12138,10217017,1,1,0,1,1,1
12139,10208290,0,0,0,1,1,0
12140,10030257,1,1,0,1,1,1
12141,10231270,1,1,1,1,1,1
12142,10269697,0,0,0,1,1,0
12143,10265910,1,1,1,1,1,1
12144,10220161,0,1,0,1,1,1
12145,10143717,1,1,1,1,1,1
12146,10207608,1,0,0,1,1,0
12147,10132329,1,1,1,1,1,1
12148,10135184,1,0,1,1,1,0
12149,10075122,1,0,1,1,1,0
12150,10178742,0,1,0,1,1,1
12151,10150460,0,0,0,1,1,0
12152,10187084,1,1,1,1,1,1
12153,10162700,1,0,0,1,1,0
12154,10245306,0,1,0,1,1,1
12155,10080594,1,0,1,0,0,0
12156,10122652,1,1,1,1,1,1
12157,10268058,1,1,1,1,1,1
12158,10214744,1,1,0,1,1,1
12159,10162737,1,1,1,1,1,1
12160,10005872,0,0,0,1,1,0
12161,10180852,1,1,0,1,1,1
12162,10011872,1,0,0,1,1,0
12163,10145888,1,1,0,1,1,1
12164,10097169,1,1,1,1,1,1
12165,10123243,0,1,1,1,1,1
12166,10250540,0,1,0,1,1,1
12167,10219431,0,1,1,1,1,1
12168,10162463,0,0,1,1,1,0
12169,10103922,1,1,0,1,1,1
12170,10025552,1,1,0,1,1,1
12171,10090112,1,0,1,1,1,0
12172,10175399,0,0,1,1,1,0
12173,10021252,1,0,0,1,1,0
12174,10115757,1,0,1,1,1,0
12175,10020288,1,1,0,1,1,1
12176,10191642,1,1,1,1,1,1
12177,10055858,1,0,0,0,0,0
12178,10037856,0,0,1,0,0,0
12179,10243973,0,1,1,1,1,1
12180,10075984,1,0,0,1,1,0
12181,10131082,0,1,1,1,1,1
12182,10092947,0,1,1,1,1,1
12183,10041453,1,1,0,1,1,1
12184,10055123,1,1,1,1,1,1
12185,10138599,1,1,0,1,1,1
12186,10125857,1,0,0,1,1,0
12187,10175083,0,0,1,0,0,0
12188,10248850,1,0,0,0,0,0
12189,10221313,1,1,0,1,1,1
12190,10189477,0,0,1,1,1,0
12191,10157529,1,0,1,1,1,0
12192,10256692,1,0,0,1,1,1
12193,10037170,1,1,1,1,1,1
12194,10179451,0,0,1,1,1,0
12195,10231395,1,1,0,1,1,1
12196,10014024,0,0,1,1,1,0
12197,10244242,0,0,1,1,1,0
12198,10101092,1,0,0,0,0,0
12199,10200619,0,1,1,1,1,1
12200,10219823,1,0,0,1,1,0
12201,10153613,0,0,0,1,1,0
12202,10129824,1,0,1,1,1,0
12203,10208211,1,0,0,1,1,0
12204,10009431,1,1,0,1,1,1
12205,10051634,1,0,0,1,1,0
12206,10057045,1,1,1,1,1,1
12207,10252859,1,1,0,1,1,1
12208,10257088,1,1,0,1,1,1
12209,10107474,0,1,0,1,1,0
12210,10078555,1,1,0,1,1,1
12211,10098680,1,1,0,1,1,1
12212,10212667,1,0,0,0,0,0
12213,10107255,1,1,0,1,1,1
12214,10134370,1,1,1,1,1,1
12215,10035862,1,1,0,1,1,1
12216,10125560,1,1,0,1,1,1
12217,10172092,1,1,1,1,1,1
12218,10218977,0,1,0,1,1,1
12219,10066147,0,0,1,1,1,0
12220,10232413,1,1,0,0,0,1
12221,10130092,1,1,0,1,1,1
12222,10235960,1,0,1,1,1,0
12223,10242568,0,0,0,1,1,0
12224,10265279,0,1,0,1,1,1
12225,10123854,0,1,1,1,1,1
12226,10164804,1,0,1,1,1,0
12227,10231364,1,1,1,1,1,1
12228,10028352,0,0,0,1,1,0
12229,10265322,1,1,0,1,1,1
12230,10268876,1,1,1,1,1,1
12231,10050253,1,1,0,1,1,1
12232,10175345,1,1,1,1,1,1
12233,10151907,1,1,0,1,1,1
12234,10079753,0,0,1,0,0,0
12235,10198845,0,0,0,0,0,0
12236,10232600,0,1,0,1,1,1
12237,10147967,1,1,1,1,1,1
12238,10043945,0,1,1,1,1,1
12239,10185425,1,1,0,1,1,1
12240,10014395,0,0,0,0,0,0
12241,10060091,0,1,1,1,1,1
12242,10135645,1,1,0,1,1,1
12243,10075406,0,1,0,1,1,1
12244,10209457,1,1,0,1,1,1
12245,10063257,1,0,0,1,1,0
12246,10027215,1,1,0,1,1,1
12247,10119812,0,1,1,1,1,1
12248,10177989,1,0,0,1,1,0
12249,10208244,0,0,0,1,1,0
12250,10091946,1,1,1,1,1,1
12251,10237833,0,1,0,1,1,1
12252,10210304,1,1,1,1,1,1
12253,10150709,0,0,1,1,1,0
12254,10122170,1,1,0,1,1,1
12255,10126309,1,0,0,0,0,0
12256,10014935,1,1,1,1,1,1
12257,10261838,1,1,1,1,1,1
12258,10086610,1,0,1,1,1,0
12259,10015898,0,1,0,1,1,1
12260,10031637,0,1,1,1,1,1
12261,10023881,1,0,0,0,0,0
12262,10072764,0,1,0,1,1,1
12263,10167328,1,1,0,1,1,1
12264,10156143,0,1,0,1,1,1
12265,10191392,0,0,0,1,1,0
12266,10251571,0,1,1,1,1,1
12267,10138625,1,0,1,1,1,0
12268,10209294,0,0,1,1,1,0
12269,10179922,1,1,0,1,1,0
12270,10162898,1,1,1,1,1,1
12271,10257374,1,0,1,1,1,0
12272,10114480,0,1,1,1,1,1
12273,10254390,1,1,0,1,1,1
12274,10154425,1,0,0,1,1,0
12275,10213824,1,0,0,1,1,0
12276,10049708,0,1,0,1,1,1
12277,10104902,1,1,1,1,1,1
12278,10046885,1,1,0,1,1,1
12279,10125665,1,1,1,1,1,1
12280,10101558,0,0,0,1,1,0
12281,10090396,1,0,0,1,1,0
12282,10050043,0,1,0,1,1,1
12283,10166359,0,1,0,1,1,1
12284,10036227,0,0,0,0,0,0
12285,10225827,0,1,0,1,1,1
12286,10130376,1,1,1,1,1,1
12287,10135108,1,0,0,1,1,0
12288,10087310,0,1,0,1,1,1
12289,10230110,0,1,1,1,1,1
12290,10125522,1,1,0,1,1,1
12291,10042812,1,1,1,1,1,1
12292,10075542,1,1,0,1,1,1
12293,10264102,1,1,1,1,1,1
12294,10135271,1,1,1,1,1,1
12295,10137221,0,1,0,1,1,1
12296,10067351,0,1,0,1,1,1
12297,10161779,0,1,0,1,1,1
12298,10166697,0,1,1,1,1,1
12299,10148237,0,0,0,1,1,0
12300,10144179,0,0,0,1,1,0
12301,10109899,1,1,1,1,1,1
12302,10211772,1,1,0,1,1,1
12303,10218785,0,0,0,1,1,0
12304,10131217,1,1,0,1,1,1
12305,10234338,0,1,0,1,1,1
12306,10247003,0,0,0,1,1,0
12307,10093292,0,0,0,1,1,0
12308,10235505,0,1,0,1,1,1
12309,10144805,0,1,1,1,1,1
12310,10064988,0,1,1,1,1,1
12311,10211910,0,1,0,1,1,1
12312,10011974,1,1,1,1,1,1
12313,10220368,1,1,0,1,1,1
12314,10130874,1,0,1,1,1,0
12315,10002804,1,0,0,1,1,0
12316,10055424,1,0,0,0,0,0
12317,10195224,1,1,0,0,0,1
12318,10248351,1,1,0,1,1,1
12319,10083500,1,1,0,1,1,1
12320,10258751,1,1,1,1,1,1
12321,10256870,0,0,0,1,1,0
12322,10112248,0,1,0,1,1,1
12323,10221616,0,1,0,1,1,1
12324,10159585,0,1,1,1,1,1
12325,10104191,1,1,1,1,1,1
12326,10062369,0,0,0,1,1,0
12327,10123601,1,0,1,0,0,0
12328,10089130,1,0,1,1,1,0
12329,10065648,1,1,1,1,1,1
12330,10230900,1,1,0,1,1,1
12331,10179341,1,0,1,0,0,0
12332,10181038,0,0,1,1,1,0
12333,10177235,1,0,0,1,1,0
12334,10171215,0,0,0,1,1,0
12335,10054743,1,1,0,1,1,1
12336,10114064,1,1,0,1,1,0
12337,10196094,0,0,0,1,1,0
12338,10163895,0,0,1,1,1,0
12339,10092983,1,1,0,1,1,1
12340,10128037,0,0,1,1,1,0
12341,10036720,1,0,0,1,1,0
12342,10253009,0,1,0,1,1,1
12343,10095392,0,0,1,1,1,0
12344,10005546,1,1,1,1,1,1
12345,10197695,1,1,1,1,1,0
12346,10018172,1,1,1,1,1,1
12347,10016722,0,1,0,1,1,1
12348,10224930,1,1,1,1,1,1
12349,10155621,0,0,1,1,1,0
12350,10162570,1,1,0,1,1,1
12351,10184216,1,1,0,1,1,1
12352,10168673,0,1,0,1,1,1
12353,10160946,0,0,1,0,0,0
12354,10105507,1,0,0,0,0,0
12355,10001303,1,1,0,1,1,1
12356,10230283,1,1,0,1,1,1
12357,10185255,1,1,0,1,1,1
12358,10036043,1,1,0,1,1,1
12359,10111350,0,0,0,1,1,0
12360,10159214,1,0,1,1,1,0
12361,10187902,1,1,1,1,1,1
12362,10109618,1,0,0,1,1,1
12363,10149231,0,0,0,1,1,0
12364,10076347,0,0,0,0,0,0
12365,10197350,0,1,0,1,1,1
12366,10036537,0,1,0,1,1,1
12367,10144403,0,0,1,1,1,0
12368,10009526,0,1,1,1,1,1
12369,10037248,1,0,0,1,1,0
12370,10012000,0,0,1,0,0,0
12371,10245949,0,0,1,1,1,0
12372,10089852,0,0,0,1,1,0
12373,10258825,1,1,1,0,0,1
12374,10129464,1,1,1,1,1,1
12375,10115830,1,1,0,1,1,1
12376,10104471,1,1,0,1,1,1
12377,10128469,1,0,0,1,1,0
12378,10073090,0,1,1,1,1,1
12379,10101999,0,1,0,1,1,1
12380,10106092,0,0,0,1,1,0
12381,10189370,1,1,0,1,1,1
12382,10235241,0,1,0,1,1,1
12383,10019124,1,1,0,1,1,1
12384,10036760,0,1,0,1,1,1
12385,10005471,0,1,1,1,1,1
12386,10053542,0,0,0,1,1,0
12387,10252162,1,0,0,1,1,0
12388,10117458,0,0,1,1,1,0
12389,10197304,1,1,0,1,1,1
12390,10106491,1,1,1,1,1,1
12391,10065740,1,1,1,1,1,1
12392,10154302,1,1,1,1,1,1
12393,10006224,1,1,1,1,1,1
12394,10004238,0,0,0,1,1,0
12395,10126487,0,1,0,1,1,1
12396,10234575,0,1,0,1,1,1
12397,10138144,1,1,0,1,1,1
12398,10077435,1,1,0,1,1,1
12399,10192911,0,0,0,1,1,0
12400,10018148,0,0,1,1,1,0
12401,10008663,1,1,0,1,1,1
12402,10195969,1,1,0,1,1,1
12403,10125570,0,1,0,1,1,1
12404,10084421,0,1,0,1,1,1
12405,10255153,1,0,0,1,1,0
12406,10074470,1,0,0,0,0,0
12407,10202633,0,1,0,1,1,1
12408,10123960,1,1,1,1,1,1
12409,10076627,0,0,0,1,1,0
12410,10165018,0,1,1,1,1,1
12411,10076551,1,0,0,0,0,0
12412,10252919,1,1,0,1,1,1
12413,10088829,1,0,1,1,1,0
12414,10042872,1,0,0,0,0,0
12415,10194303,0,1,0,1,1,1
12416,10267374,0,1,1,1,1,1
12417,10034313,1,1,0,0,0,1
12418,10099531,1,1,1,1,1,1
12419,10024192,0,0,1,1,1,0
12420,10222968,1,1,1,1,1,1
12421,10178180,1,0,1,0,0,0
12422,10069602,0,1,0,1,1,1
12423,10052747,0,1,1,1,1,1
12424,10036131,1,0,1,1,1,0
12425,10244127,0,0,0,1,1,0
12426,10030557,0,1,0,1,1,1
12427,10104803,1,1,0,1,1,1
12428,10131900,0,1,0,1,1,1
12429,10080074,1,1,0,0,0,1
12430,10083225,0,0,1,1,1,0
12431,10072693,0,1,1,1,1,1
12432,10021010,0,1,0,1,1,1
12433,10073589,0,0,0,1,1,0
12434,10163833,1,0,1,0,0,0
12435,10136149,0,1,1,1,1,1
12436,10240442,0,1,0,1,1,1
12437,10108939,1,1,1,1,1,1
12438,10033394,0,1,0,1,1,1
12439,10089256,1,1,1,1,1,1
12440,10055743,1,1,0,1,1,1
12441,10212244,0,1,1,1,1,1
12442,10060080,0,1,0,1,1,1
12443,10225169,0,1,1,1,1,1
12444,10147380,0,0,0,0,0,0
12445,10127064,0,1,1,1,1,1
12446,10171766,0,1,0,1,1,1
12447,10170679,0,1,0,1,1,1
12448,10214154,0,1,0,1,1,1
12449,10265939,1,1,1,1,1,1
12450,10064591,1,0,1,0,0,0
12451,10201894,1,1,0,1,1,1
12452,10015061,1,1,0,1,1,1
12453,10133784,1,0,0,1,1,0
12454,10242254,1,0,1,0,0,0
12455,10068141,1,0,1,1,1,0
12456,10226951,0,0,0,1,1,0
12457,10238405,0,1,1,1,1,1
12458,10133481,1,1,0,0,0,1
12459,10243686,0,0,1,1,1,0
12460,10214933,1,1,1,0,0,1
12461,10056629,1,1,0,1,1,1
12462,10152635,1,1,1,1,1,1
12463,10097071,1,0,1,1,1,0
12464,10198559,1,1,1,1,1,1
12465,10032977,1,1,0,1,1,1
12466,10151971,0,1,1,1,1,1
12467,10007793,1,1,0,1,1,1
12468,10211477,0,1,1,1,1,1
12469,10196702,1,1,1,1,1,1
12470,10113024,0,1,0,1,1,1
12471,10026237,0,0,0,1,1,0
12472,10007347,0,0,1,1,1,0
12473,10191253,1,1,1,1,1,1
12474,10117740,1,0,1,0,0,0
12475,10138690,0,0,0,0,0,0
12476,10112540,0,1,0,1,1,1
12477,10215292,1,0,0,1,1,0
12478,10128330,1,1,0,1,1,1
12479,10204611,1,0,0,1,1,0
12480,10045004,1,1,0,1,1,1
12481,10066297,1,0,1,1,1,0
12482,10196039,1,0,1,0,0,0
12483,10200537,0,0,0,1,1,0
12484,10097627,1,0,0,1,1,0
12485,10076989,0,1,0,1,1,1
12486,10258493,1,1,1,1,1,1
12487,10259383,1,1,1,1,1,1
12488,10113122,1,1,0,1,1,1
12489,10187533,0,0,1,0,0,0
12490,10269896,1,1,0,1,1,1
12491,10169395,1,0,0,1,1,0
12492,10143100,0,0,1,1,1,0
12493,10115907,0,0,1,1,1,0
12494,10272513,1,0,0,1,1,0
12495,10037850,0,1,0,1,1,1
12496,10010209,1,0,1,0,0,0
12497,10155660,1,0,0,1,1,0
12498,10225299,1,1,1,1,1,1
12499,10027832,0,1,0,1,1,1
12500,10261822,0,1,0,1,1,1
