,Loan_ID,cluster_Kmeans_base
164666,10187380,1
164667,10098816,1
164668,10144256,1
164669,10138476,1
164670,10029306,0
164671,10044064,0
164672,10143539,1
164673,10013119,0
164674,10238582,1
164675,10037144,1
164676,10046598,1
164677,10100864,1
164678,10123471,0
164679,10250877,0
164680,10131479,1
164681,10031404,0
164682,10088304,1
164683,10222467,1
164684,10189985,1
164685,10234979,0
164686,10026203,0
164687,10173036,0
164688,10223895,1
164689,10042523,1
164690,10039968,0
164691,10090749,0
164692,10269727,1
164693,10203434,0
164694,10011113,1
164695,10169751,1
164696,10209463,1
164697,10180150,0
164698,10251585,0
164699,10258519,0
164700,10061987,0
164701,10018110,0
164702,10057641,1
164703,10042333,0
164704,10024316,0
164705,10025589,0
164706,10197204,1
164707,10126713,1
164708,10000487,1
164709,10172675,1
164710,10016536,1
164711,10110444,1
164712,10153741,0
164713,10268588,1
164714,10234747,0
164715,10062338,1
164716,10187783,0
164717,10204652,1
164718,10269587,1
164719,10250685,1
164720,10094252,0
164721,10267354,1
164722,10014374,1
164723,10143787,0
164724,10215009,1
164725,10110334,1
164726,10029343,1
164727,10073999,1
164728,10109671,1
164729,10045704,1
164730,10141425,1
164731,10156809,1
164732,10088918,0
164733,10049884,1
164734,10162983,1
164735,10169183,1
164736,10053406,1
164737,10247866,1
164738,10057324,1
164739,10214679,0
164740,10167461,1
164741,10084304,1
164742,10096223,1
164743,10233522,1
164744,10269040,1
164745,10092572,0
164746,10262404,1
164747,10101399,1
164748,10215663,1
164749,10207196,1
164750,10011925,1
164751,10212063,1
164752,10097194,1
164753,10002693,0
164754,10220907,0
164755,10053839,1
164756,10217201,0
164757,10198772,0
164758,10131294,0
164759,10163430,1
164760,10087678,1
164761,10042545,1
164762,10199379,1
164763,10241105,1
164764,10060877,1
164765,10027942,0
164766,10064512,1
164767,10076368,0
164768,10044345,1
164769,10232075,1
164770,10186220,1
164771,10073604,0
164772,10042555,1
164773,10075795,1
164774,10123490,1
164775,10240422,1
164776,10193601,1
164777,10001762,0
164778,10024551,0
164779,10042374,1
164780,10186548,1
164781,10108201,0
164782,10146090,1
164783,10243901,0
164784,10157630,1
164785,10185184,1
164786,10077472,1
164787,10236428,1
164788,10028831,1
164789,10037920,0
164790,10010767,1
164791,10087340,1
164792,10227754,1
164793,10177456,0
164794,10128857,1
164795,10099509,1
164796,10091869,1
164797,10077039,1
164798,10077665,0
164799,10145167,0
164800,10161427,1
164801,10259621,0
164802,10250313,0
164803,10157441,1
164804,10169274,1
164805,10271395,1
164806,10122606,1
164807,10143382,0
164808,10080857,0
164809,10272481,1
164810,10206751,1
164811,10169553,1
164812,10147177,1
164813,10163919,1
164814,10165648,1
164815,10148558,1
164816,10206892,1
164817,10069774,0
164818,10146903,1
164819,10077411,0
164820,10012799,1
164821,10235111,1
164822,10263335,0
164823,10204660,0
164824,10167847,1
164825,10272569,0
164826,10138813,1
164827,10110869,1
164828,10067611,0
164829,10000651,0
164830,10155782,0
164831,10078949,0
164832,10251732,0
164833,10178943,1
164834,10128912,0
164835,10253982,0
164836,10229780,0
164837,10175054,1
164838,10072338,1
164839,10102655,1
164840,10158442,0
164841,10169136,1
164842,10040043,1
164843,10015934,1
164844,10152749,0
164845,10151081,0
164846,10248974,1
164847,10035919,0
164848,10074451,0
164849,10022217,0
164850,10161698,1
164851,10197741,1
164852,10257392,0
164853,10123304,0
164854,10182690,0
164855,10211089,0
164856,10084266,1
164857,10074357,0
164858,10023838,1
164859,10028875,0
164860,10102101,1
164861,10107461,1
164862,10158965,0
164863,10084719,1
164864,10206932,0
164865,10058080,1
164866,10170665,0
164867,10081994,0
164868,10205227,0
164869,10165282,1
164870,10011573,1
164871,10256732,1
164872,10146039,1
164873,10088076,1
164874,10183686,1
164875,10250429,0
164876,10138755,1
164877,10036859,1
164878,10038324,1
164879,10034101,0
164880,10154611,1
164881,10082105,1
164882,10239565,1
164883,10212941,0
164884,10190050,1
164885,10216140,1
164886,10087971,0
164887,10065768,1
164888,10172560,1
164889,10121760,1
164890,10098738,1
164891,10269181,1
164892,10134599,1
164893,10111468,1
164894,10215539,0
164895,10011379,1
164896,10016871,1
164897,10272863,1
164898,10270271,1
164899,10123593,0
164900,10057549,1
164901,10186124,1
164902,10031486,1
164903,10014665,0
164904,10116244,1
164905,10109114,1
164906,10258933,1
164907,10149729,1
164908,10036008,1
164909,10230758,0
164910,10218523,0
164911,10108300,0
164912,10262423,1
164913,10146366,1
164914,10142939,0
164915,10225644,0
164916,10155190,0
164917,10001166,0
164918,10053037,0
164919,10106895,1
164920,10175478,0
164921,10108192,0
164922,10171401,0
164923,10017981,0
164924,10036529,1
164925,10105133,1
164926,10159666,0
164927,10252325,1
164928,10244548,1
164929,10142276,0
164930,10115994,1
164931,10226865,0
164932,10088867,1
164933,10211980,0
164934,10102678,1
164935,10208841,1
164936,10269396,1
164937,10179623,0
164938,10004572,1
164939,10263121,0
164940,10089180,0
164941,10149158,1
164942,10213844,1
164943,10138430,1
164944,10263333,1
164945,10163732,1
164946,10202825,1
164947,10194706,1
164948,10112187,1
164949,10062367,0
164950,10263002,1
164951,10103409,1
164952,10152496,0
164953,10115788,0
164954,10051465,1
164955,10011724,1
164956,10118533,1
164957,10166706,1
164958,10237427,0
164959,10257958,1
164960,10045257,0
164961,10050402,1
164962,10145307,0
164963,10003121,0
164964,10025358,0
164965,10202874,1
164966,10103757,0
164967,10175235,0
164968,10016879,1
164969,10248581,0
164970,10018058,0
164971,10063878,1
164972,10057826,0
164973,10064450,1
164974,10150323,1
164975,10250263,0
164976,10029507,1
164977,10064333,1
164978,10094220,1
164979,10189480,0
164980,10203791,1
164981,10056412,1
164982,10045801,1
164983,10027381,0
164984,10126263,1
164985,10006637,0
164986,10021434,0
164987,10140073,0
164988,10148987,0
164989,10070084,0
164990,10027412,1
164991,10102392,1
164992,10003253,1
164993,10243562,1
164994,10154733,1
164995,10109134,1
164996,10238082,0
164997,10269818,0
164998,10186413,1
164999,10067793,1
165000,10094232,1
165001,10134641,0
165002,10111559,0
165003,10235368,0
165004,10120619,0
165005,10079730,1
165006,10227278,1
165007,10069008,0
165008,10246186,0
165009,10242582,1
165010,10117918,1
165011,10212623,1
165012,10162461,1
165013,10137458,0
165014,10246474,1
165015,10213980,0
165016,10219479,1
165017,10121480,1
165018,10065825,1
165019,10211346,0
165020,10139256,1
165021,10189720,0
165022,10128987,1
165023,10200326,1
165024,10176675,0
165025,10142497,1
165026,10185005,0
165027,10028447,1
165028,10138246,1
165029,10204641,1
165030,10272862,1
165031,10183357,1
165032,10146012,1
165033,10027241,1
165034,10246714,0
165035,10163999,1
165036,10109720,0
165037,10158056,0
165038,10094594,0
165039,10171474,0
165040,10030390,1
165041,10120128,0
165042,10051958,0
165043,10133121,0
165044,10081013,0
165045,10044007,0
165046,10034188,0
165047,10052972,1
165048,10175485,0
165049,10234581,1
165050,10005587,1
165051,10177738,0
165052,10135621,1
165053,10031740,1
165054,10255909,0
165055,10236780,0
165056,10030664,1
165057,10183058,0
165058,10260684,0
165059,10253575,0
165060,10026811,1
165061,10256284,1
165062,10020339,0
165063,10199106,1
165064,10032919,0
165065,10091236,0
165066,10038679,0
165067,10127945,1
165068,10201767,0
165069,10088868,1
165070,10036761,1
165071,10113887,0
165072,10034378,1
165073,10079562,1
165074,10095593,1
165075,10172815,1
165076,10118986,1
165077,10065948,0
165078,10236261,1
165079,10182346,0
165080,10066202,0
165081,10252034,0
165082,10130546,0
165083,10079663,0
165084,10239196,1
165085,10016340,0
165086,10156747,1
165087,10080420,0
165088,10098854,1
165089,10038666,1
165090,10019342,1
165091,10217054,0
165092,10152559,1
165093,10267134,1
165094,10259611,1
165095,10234806,0
165096,10070440,1
165097,10105144,1
165098,10201865,0
165099,10011344,1
165100,10260619,1
165101,10014092,1
165102,10015292,0
165103,10233859,1
165104,10072927,1
165105,10167492,1
165106,10234136,1
165107,10135951,0
165108,10014212,0
165109,10079571,1
165110,10262681,0
165111,10178965,0
165112,10138782,1
165113,10124011,1
165114,10119596,1
165115,10165569,1
165116,10043230,0
165117,10165382,0
165118,10066403,1
165119,10110900,1
165120,10252392,1
165121,10124532,0
165122,10059715,0
165123,10087335,0
165124,10111150,1
165125,10151156,1
165126,10254240,0
165127,10246247,0
165128,10146961,0
165129,10208918,0
165130,10000995,1
165131,10217959,1
165132,10197578,0
165133,10095222,0
165134,10120111,1
165135,10141627,1
165136,10010003,1
165137,10002668,0
165138,10173080,1
165139,10136033,1
165140,10084063,0
165141,10229033,0
165142,10114385,0
165143,10166281,1
165144,10124435,1
165145,10112880,0
165146,10139853,1
165147,10048931,1
165148,10138310,1
165149,10169039,0
165150,10013290,1
165151,10209407,0
165152,10224990,0
165153,10249006,1
165154,10236793,0
165155,10151639,1
165156,10045100,1
165157,10039821,1
165158,10010495,0
165159,10020973,1
165160,10022065,0
165161,10093778,1
165162,10241120,0
165163,10197393,1
165164,10092230,0
165165,10155337,1
165166,10237331,1
165167,10177704,1
165168,10169506,1
165169,10025318,1
165170,10240899,0
165171,10018652,1
165172,10076894,0
165173,10161178,1
165174,10086689,1
165175,10122830,0
165176,10255597,1
165177,10100071,0
165178,10123833,0
165179,10155736,1
165180,10157837,0
165181,10058680,0
165182,10104202,0
165183,10209163,1
165184,10084055,0
165185,10045327,0
165186,10001018,1
165187,10273663,0
165188,10165235,0
165189,10271104,1
165190,10045187,0
165191,10189392,0
165192,10046115,1
165193,10065154,0
165194,10110902,1
165195,10042006,0
165196,10227232,0
165197,10246038,1
165198,10007354,0
165199,10186805,0
165200,10229858,0
165201,10143336,1
165202,10272074,1
165203,10241640,1
165204,10035232,1
165205,10226335,1
165206,10053173,1
165207,10170571,0
165208,10190782,1
165209,10094185,1
165210,10125232,0
165211,10160866,1
165212,10174880,0
165213,10042112,1
165214,10198457,0
165215,10019220,0
165216,10173085,0
165217,10215066,1
165218,10182388,1
165219,10045009,1
165220,10081936,0
165221,10028190,0
165222,10139751,0
165223,10196083,0
165224,10092650,1
165225,10033775,0
165226,10034106,0
165227,10032610,1
165228,10022094,1
165229,10170358,1
165230,10021274,1
165231,10130799,1
165232,10022208,1
165233,10038130,1
165234,10107796,1
165235,10019020,1
165236,10263658,1
165237,10012142,1
165238,10104256,1
165239,10237548,1
165240,10187038,0
165241,10145330,1
165242,10082001,1
165243,10212574,1
165244,10206105,1
165245,10000432,1
165246,10244093,1
165247,10271835,1
165248,10258469,1
165249,10202864,1
165250,10027524,1
165251,10261608,0
165252,10019678,1
165253,10179173,1
165254,10203495,0
165255,10237996,0
165256,10196451,1
165257,10043156,1
165258,10091686,0
165259,10040568,1
165260,10161877,0
165261,10107912,1
165262,10035902,0
165263,10116733,0
165264,10005364,0
165265,10072530,0
165266,10135841,0
165267,10131866,0
165268,10174975,0
165269,10213086,1
165270,10201808,1
165271,10119855,1
165272,10187863,1
165273,10207986,1
165274,10210579,1
165275,10176319,1
165276,10168095,1
165277,10106835,1
165278,10223501,0
165279,10146740,0
165280,10232071,0
165281,10232043,1
165282,10110000,1
165283,10144329,1
165284,10006001,0
165285,10193773,1
165286,10011427,0
165287,10148735,0
165288,10200569,0
165289,10193395,1
165290,10126276,0
165291,10193661,1
165292,10250865,0
165293,10117748,0
165294,10210443,1
165295,10080608,0
165296,10022651,1
165297,10164276,1
165298,10237865,0
165299,10087066,0
165300,10175357,0
165301,10224806,1
165302,10260410,0
165303,10089285,1
165304,10258808,1
165305,10186017,1
165306,10091628,0
165307,10220239,1
165308,10195459,1
165309,10165362,1
165310,10022430,1
165311,10030679,1
165312,10001340,1
165313,10135635,0
165314,10003046,0
165315,10201755,1
165316,10189963,1
165317,10011362,0
165318,10011045,0
165319,10030025,1
165320,10013947,0
165321,10036179,1
165322,10047618,0
165323,10089706,1
165324,10035053,1
165325,10125745,1
165326,10018011,1
165327,10107532,0
165328,10225965,0
165329,10147873,1
165330,10081986,0
165331,10045728,1
165332,10003097,0
165333,10030702,1
165334,10180797,0
165335,10101114,1
165336,10138404,0
165337,10226501,1
165338,10236963,1
165339,10208070,0
165340,10045673,1
165341,10009821,0
165342,10058307,0
165343,10088838,1
165344,10018534,1
165345,10023265,0
165346,10252360,1
165347,10067962,1
165348,10063775,1
165349,10192757,0
165350,10153109,1
165351,10003730,1
165352,10151519,1
165353,10211808,1
165354,10169915,1
165355,10207738,1
165356,10154295,1
165357,10013890,0
165358,10138411,0
165359,10254326,1
165360,10111361,0
165361,10028503,1
165362,10239833,0
165363,10209171,1
165364,10185878,0
165365,10133656,1
165366,10165920,0
165367,10133450,0
165368,10150496,1
165369,10037459,1
165370,10007876,1
165371,10231222,1
165372,10172944,1
165373,10089382,1
165374,10122185,1
165375,10172666,1
165376,10060376,1
165377,10062791,0
165378,10016947,1
165379,10118505,1
165380,10029889,0
165381,10077803,1
165382,10147008,0
165383,10094845,1
165384,10023848,1
165385,10012131,1
165386,10272312,0
165387,10149488,1
165388,10069067,1
165389,10062748,0
165390,10076089,1
165391,10115854,0
165392,10188341,1
165393,10089746,1
165394,10204306,0
165395,10190698,0
165396,10155085,0
165397,10067717,0
165398,10126686,1
165399,10173089,0
165400,10022986,1
165401,10092799,1
165402,10004323,1
165403,10067381,1
165404,10221563,1
165405,10176180,1
165406,10195934,1
165407,10184972,0
165408,10165884,1
165409,10116028,1
165410,10005164,0
165411,10128958,1
165412,10182508,0
165413,10100420,1
165414,10022532,1
165415,10031736,1
165416,10068849,0
165417,10106247,1
165418,10103964,1
165419,10224551,1
165420,10187993,1
165421,10061773,1
165422,10201844,0
165423,10226992,1
165424,10053545,0
165425,10234048,1
165426,10135455,1
165427,10134183,0
165428,10229542,0
165429,10213743,1
165430,10143730,0
165431,10215755,0
165432,10082454,1
165433,10242650,0
165434,10110817,1
165435,10267815,0
165436,10126279,1
165437,10220997,0
165438,10060741,1
165439,10043638,1
165440,10085463,1
165441,10129654,1
165442,10266792,1
165443,10105652,1
165444,10026128,0
165445,10161111,1
165446,10248143,0
165447,10069649,0
165448,10218766,0
165449,10116375,0
165450,10246394,1
165451,10106080,1
165452,10219514,0
165453,10273715,0
165454,10038733,0
165455,10227989,1
165456,10230024,1
165457,10028066,1
165458,10109874,1
165459,10179478,1
165460,10035549,1
165461,10191690,0
165462,10072796,1
165463,10048103,0
165464,10112054,1
165465,10140076,1
165466,10164945,1
165467,10000224,1
165468,10231126,1
165469,10125601,0
165470,10144204,1
165471,10038067,0
165472,10108126,1
165473,10100097,1
165474,10236512,1
165475,10117137,1
165476,10100291,0
165477,10149858,1
165478,10002556,1
165479,10162350,0
165480,10216049,1
165481,10222736,1
165482,10211549,0
165483,10051178,1
165484,10220129,1
165485,10050681,1
165486,10197482,1
165487,10098831,1
165488,10268851,1
165489,10259623,1
165490,10088082,0
165491,10163772,1
165492,10012835,1
165493,10043152,0
165494,10028883,1
165495,10062095,1
165496,10244115,0
165497,10043055,1
165498,10112558,0
165499,10131454,1
165500,10162424,1
165501,10240797,1
165502,10152245,0
165503,10098591,0
165504,10264177,1
165505,10106689,1
165506,10081442,1
165507,10261100,1
165508,10218982,1
165509,10072545,0
165510,10022420,0
165511,10245043,0
165512,10191355,0
165513,10012824,1
165514,10140209,0
165515,10029514,0
165516,10140127,1
165517,10186539,0
165518,10028566,1
165519,10107746,0
165520,10249121,1
165521,10072531,1
165522,10146550,1
165523,10184481,0
165524,10168081,1
165525,10017760,1
165526,10122500,1
165527,10186782,1
165528,10200444,0
165529,10209369,1
165530,10235415,0
165531,10012619,1
165532,10140704,1
165533,10250137,1
165534,10089155,1
165535,10097384,0
165536,10121783,1
165537,10150090,0
165538,10268993,1
165539,10129524,1
165540,10181524,0
165541,10104895,1
165542,10084716,1
165543,10228357,1
165544,10019437,0
165545,10124209,1
165546,10172110,1
165547,10163685,1
165548,10070700,1
165549,10013015,0
165550,10015895,1
165551,10005161,1
165552,10088463,0
165553,10254026,1
165554,10060386,0
165555,10230361,0
165556,10138929,0
165557,10108110,0
165558,10164487,1
165559,10140860,1
165560,10082090,0
165561,10033836,0
165562,10271206,1
165563,10146947,1
165564,10189644,1
165565,10258445,0
165566,10122181,1
165567,10214333,1
165568,10124959,0
165569,10163698,1
165570,10094754,1
165571,10123813,0
165572,10081090,0
165573,10172955,1
165574,10257625,1
165575,10100754,0
165576,10195421,1
165577,10174913,1
165578,10263897,1
165579,10074779,1
165580,10055665,1
165581,10191137,1
165582,10047925,1
165583,10161380,1
165584,10220311,0
165585,10068551,0
165586,10163213,1
165587,10084498,0
165588,10144122,0
165589,10191041,0
165590,10160216,1
165591,10190180,0
165592,10099053,0
165593,10256984,0
165594,10033349,1
165595,10032725,0
165596,10049812,0
165597,10139732,0
165598,10167548,0
165599,10193178,1
165600,10117686,1
165601,10204686,1
165602,10220565,0
165603,10131521,0
165604,10255919,1
165605,10234620,1
165606,10180018,1
165607,10151450,0
165608,10108331,1
165609,10141723,1
165610,10040128,1
165611,10042492,1
165612,10078399,1
165613,10230342,1
165614,10190418,1
165615,10008809,1
165616,10271118,1
165617,10026713,1
165618,10193935,0
165619,10051934,0
165620,10072887,1
165621,10216099,0
165622,10088010,1
165623,10010505,1
165624,10070419,1
165625,10224936,1
165626,10128304,0
165627,10015322,0
165628,10013336,1
165629,10111737,1
165630,10062349,1
165631,10083937,0
165632,10094584,1
165633,10264078,1
165634,10163095,0
165635,10049895,1
165636,10051921,0
165637,10209411,0
165638,10095447,1
165639,10144704,1
165640,10197173,0
165641,10049004,1
165642,10127808,0
165643,10054741,1
165644,10197676,1
165645,10231518,1
165646,10051766,0
165647,10006638,1
165648,10046648,1
165649,10168694,1
165650,10175943,0
165651,10136605,1
165652,10136466,1
165653,10122034,1
165654,10242720,1
165655,10161553,1
165656,10096618,1
165657,10095258,0
165658,10240517,1
165659,10007557,1
165660,10179453,1
165661,10238794,1
165662,10176212,0
165663,10264433,1
165664,10121514,1
165665,10102227,0
165666,10192482,0
165667,10043256,1
165668,10193783,1
165669,10021440,0
165670,10120531,0
165671,10171953,0
165672,10048121,0
165673,10040157,1
165674,10003285,1
165675,10197047,1
165676,10233389,1
165677,10043398,1
165678,10255762,0
165679,10210703,0
165680,10114013,1
165681,10057875,1
165682,10184272,1
165683,10239192,1
165684,10209678,0
165685,10142620,1
165686,10165404,1
165687,10015938,0
165688,10219928,0
165689,10126698,1
165690,10270829,0
165691,10209251,1
165692,10181625,0
165693,10077804,1
165694,10053181,0
165695,10135927,1
165696,10187761,1
165697,10095537,1
165698,10234810,1
165699,10173605,0
165700,10065054,0
165701,10168501,1
165702,10103521,1
165703,10066122,1
165704,10206705,1
165705,10252305,1
165706,10254687,1
165707,10073626,1
165708,10062842,1
165709,10136861,0
165710,10001610,0
165711,10034240,1
165712,10240378,1
165713,10208120,0
165714,10099987,1
165715,10027128,0
165716,10048645,1
165717,10002704,0
165718,10136463,1
165719,10035921,1
165720,10244304,0
165721,10051845,1
165722,10051920,0
165723,10097317,1
165724,10168654,1
165725,10034342,1
165726,10170796,0
165727,10094254,1
165728,10104779,0
165729,10214777,0
165730,10071792,1
165731,10139095,1
165732,10269578,1
165733,10149012,1
165734,10189079,0
165735,10201764,0
165736,10083839,1
165737,10191515,0
165738,10154576,1
165739,10144795,0
165740,10230946,1
165741,10260195,0
165742,10011850,0
165743,10210618,0
165744,10235299,1
165745,10261225,1
165746,10108775,0
165747,10142404,1
165748,10066385,1
165749,10246748,1
165750,10029952,0
165751,10187773,1
165752,10262310,0
165753,10247553,0
165754,10040489,1
165755,10096985,0
165756,10066145,1
165757,10270560,1
165758,10109036,1
165759,10222071,1
165760,10040736,0
165761,10223439,1
165762,10171827,0
165763,10268332,1
165764,10019614,1
165765,10205592,1
165766,10253894,1
165767,10020111,0
165768,10161491,0
165769,10130141,1
165770,10183531,1
165771,10222297,1
165772,10225803,1
165773,10047920,1
165774,10066552,0
165775,10115851,1
165776,10121798,0
165777,10165478,0
165778,10158392,1
165779,10028600,0
165780,10206673,1
165781,10051704,1
165782,10078789,1
165783,10162525,0
165784,10004466,0
165785,10034840,0
165786,10162731,0
165787,10001392,0
165788,10106294,0
165789,10270466,0
165790,10027894,1
165791,10250937,1
165792,10091902,0
165793,10215771,1
165794,10189428,0
165795,10131412,1
165796,10036212,1
165797,10115921,0
165798,10145703,1
165799,10017137,1
165800,10003283,1
165801,10086657,1
165802,10189025,0
165803,10100218,0
165804,10034180,0
165805,10209908,1
165806,10227996,1
165807,10111042,0
165808,10050784,1
165809,10142083,1
165810,10102979,0
165811,10011420,0
165812,10050419,1
165813,10253284,0
165814,10060492,0
165815,10029580,1
165816,10259830,1
165817,10003417,0
165818,10059097,0
165819,10015282,1
165820,10035916,0
165821,10071509,1
165822,10021278,1
165823,10023420,1
165824,10207973,1
165825,10211424,0
165826,10110199,1
165827,10064826,0
165828,10124990,1
165829,10269414,0
165830,10038878,1
165831,10135080,1
165832,10010641,1
165833,10155977,1
165834,10201100,1
165835,10217780,1
165836,10109459,1
165837,10082106,1
165838,10250306,1
165839,10163719,0
165840,10088307,0
165841,10031008,1
165842,10088658,0
165843,10230494,0
165844,10197932,0
165845,10249004,1
165846,10158632,1
165847,10158547,0
165848,10066900,1
165849,10202730,1
165850,10220222,0
165851,10130083,0
165852,10118650,1
165853,10184756,0
165854,10091241,0
165855,10033358,1
165856,10201173,0
165857,10110136,0
165858,10218057,1
165859,10116252,0
165860,10000619,0
165861,10079765,0
165862,10129063,0
165863,10195273,0
165864,10239776,1
165865,10001945,0
165866,10171014,1
165867,10198924,1
165868,10039296,1
165869,10142331,0
165870,10104537,0
165871,10254729,1
165872,10057154,1
165873,10235900,1
165874,10027619,0
165875,10105463,0
165876,10013291,0
165877,10056251,0
165878,10075206,0
165879,10073471,1
165880,10040580,1
165881,10232801,1
165882,10234031,1
165883,10078846,1
165884,10183891,1
165885,10002065,1
165886,10009394,1
165887,10065017,0
165888,10038658,0
165889,10083646,0
165890,10213275,1
165891,10005935,1
165892,10138544,1
165893,10222092,0
165894,10165820,1
165895,10165611,0
165896,10102940,0
165897,10203887,0
165898,10058362,0
165899,10107122,1
165900,10105278,1
165901,10270909,1
165902,10269878,1
165903,10118093,1
165904,10026402,1
165905,10130134,0
165906,10061139,1
165907,10045720,1
165908,10090551,1
165909,10135406,1
165910,10221727,0
165911,10202129,0
165912,10113097,0
165913,10184405,0
165914,10118918,1
165915,10212383,1
165916,10143575,0
165917,10104138,0
165918,10182283,0
165919,10172109,1
165920,10077885,0
165921,10098997,0
165922,10088605,1
165923,10094866,1
165924,10059771,1
165925,10082246,1
165926,10065707,0
165927,10069559,1
165928,10000105,1
165929,10033959,1
165930,10232835,1
165931,10159707,1
165932,10032471,1
165933,10227957,1
165934,10252390,1
165935,10041133,0
165936,10231746,1
165937,10027794,1
165938,10265788,1
165939,10150156,0
165940,10158613,0
165941,10112603,1
165942,10004691,0
165943,10125701,0
165944,10178126,0
165945,10270939,1
165946,10090354,1
165947,10063245,1
165948,10041209,1
165949,10060819,1
165950,10072904,1
165951,10272307,1
165952,10126054,1
165953,10101851,1
165954,10017578,1
165955,10026725,0
165956,10104634,0
165957,10160323,0
165958,10032821,1
165959,10097374,1
165960,10243816,0
165961,10063114,0
165962,10070357,1
165963,10199885,1
165964,10016829,0
165965,10016250,1
165966,10002916,0
165967,10248122,1
165968,10134043,0
165969,10016020,1
165970,10119930,1
165971,10055215,0
165972,10078957,1
165973,10130879,1
165974,10209843,1
165975,10225976,1
165976,10250836,0
165977,10016477,0
165978,10102846,1
165979,10058502,1
165980,10082108,0
165981,10209444,0
165982,10138735,0
165983,10182757,0
165984,10100836,1
165985,10257894,1
165986,10042156,1
165987,10249622,1
165988,10045017,1
165989,10237959,1
165990,10147142,1
165991,10119321,0
165992,10234196,1
165993,10235189,0
165994,10031037,0
165995,10230336,1
165996,10061655,1
165997,10144988,1
165998,10006764,1
165999,10099074,1
166000,10023188,0
166001,10003623,1
166002,10144060,0
166003,10247478,1
166004,10120263,0
166005,10238446,1
166006,10193383,1
166007,10016038,1
166008,10096740,1
166009,10027466,1
166010,10267806,0
166011,10065291,1
166012,10256078,1
166013,10023567,1
166014,10253899,0
166015,10053083,1
166016,10044847,0
166017,10069696,1
166018,10151827,1
166019,10266922,1
166020,10005268,0
166021,10185281,1
166022,10088530,0
166023,10024647,1
166024,10106415,1
166025,10229145,0
166026,10099019,1
166027,10086613,0
166028,10243402,1
166029,10267483,1
166030,10260124,1
166031,10213998,0
166032,10186607,1
166033,10001819,0
166034,10199689,0
166035,10241062,1
166036,10120870,0
166037,10045856,0
166038,10230004,0
166039,10046128,1
166040,10146457,0
166041,10203785,1
166042,10066169,0
166043,10199609,1
166044,10245196,0
166045,10060099,0
166046,10214401,1
166047,10218962,1
166048,10030069,0
166049,10244771,0
166050,10193828,1
166051,10129865,0
166052,10121420,0
166053,10046817,0
166054,10141818,1
166055,10127668,0
166056,10080310,0
166057,10248982,1
166058,10141252,1
166059,10130755,0
166060,10231463,0
166061,10011493,1
166062,10254118,0
166063,10003496,1
166064,10242126,1
166065,10163778,0
166066,10094379,1
166067,10079759,0
166068,10091396,0
166069,10263396,1
166070,10048858,1
166071,10038127,0
166072,10062057,0
166073,10119025,1
166074,10193225,1
166075,10182964,0
166076,10203569,1
166077,10012974,0
166078,10149376,0
166079,10217123,1
166080,10191917,1
166081,10218433,1
166082,10111327,1
166083,10141773,0
166084,10098332,1
166085,10094622,1
166086,10207634,0
166087,10192775,1
166088,10115760,1
166089,10249588,0
166090,10161257,1
166091,10125262,1
166092,10179250,0
166093,10271542,1
166094,10133569,1
166095,10203654,0
166096,10011402,0
166097,10203845,0
166098,10015231,1
166099,10206408,0
166100,10192742,0
166101,10002858,1
166102,10225769,1
166103,10189668,1
166104,10099301,0
166105,10114959,0
166106,10020083,1
166107,10129348,1
166108,10089756,1
166109,10255655,1
166110,10256896,0
166111,10217336,0
166112,10024299,1
166113,10172437,1
166114,10164719,1
166115,10057598,0
166116,10117051,1
166117,10014365,0
166118,10159274,1
166119,10099031,1
166120,10209765,1
166121,10270405,1
166122,10098698,0
166123,10143286,0
166124,10050928,1
166125,10233487,1
166126,10079862,1
166127,10238420,1
166128,10167786,1
166129,10189165,1
166130,10247975,1
166131,10167460,1
166132,10273699,0
166133,10227114,0
166134,10075722,1
166135,10195879,0
166136,10082000,1
166137,10237575,1
166138,10144693,1
166139,10100739,1
166140,10030843,0
166141,10148589,1
166142,10200024,1
166143,10102400,0
166144,10088839,0
166145,10177604,0
166146,10063433,1
166147,10139926,0
166148,10204964,1
166149,10222080,1
166150,10073544,0
166151,10019347,1
166152,10016834,1
166153,10122601,1
166154,10067689,1
166155,10153640,0
166156,10145739,1
166157,10265728,1
166158,10027436,1
166159,10212086,1
166160,10133655,0
166161,10005114,1
166162,10187135,0
166163,10078023,0
166164,10029337,1
166165,10175984,0
166166,10176391,1
166167,10172216,0
166168,10198878,0
166169,10104222,1
166170,10260949,0
166171,10169618,1
166172,10053822,0
166173,10013199,1
166174,10220445,0
166175,10124655,1
166176,10250917,0
166177,10240115,0
166178,10214315,0
166179,10219742,1
166180,10188562,1
166181,10050495,1
166182,10002046,0
166183,10232867,1
166184,10202085,0
166185,10241108,1
166186,10176847,0
166187,10134067,1
166188,10026384,1
166189,10184307,1
166190,10038885,0
166191,10186138,0
166192,10073669,1
166193,10195636,1
166194,10133182,1
166195,10229423,1
166196,10074430,1
166197,10104668,0
166198,10128284,1
166199,10150136,0
166200,10188234,1
166201,10227911,1
166202,10018928,1
166203,10099237,1
166204,10198659,1
166205,10205051,0
166206,10011168,0
166207,10212418,0
166208,10146079,1
166209,10149833,1
166210,10023250,1
166211,10087739,1
166212,10168786,0
166213,10041913,1
166214,10017655,0
166215,10224214,1
166216,10227412,1
166217,10272896,1
166218,10247578,0
