,Loan_ID,agg_clusters_with_cat_num,Cluster_agg_pc_mc,db_with_ecod_num_cat,db_with_pca_mca
16550,10191576,1,0,-1,-1
16551,10146162,0,0,-1,-1
16552,10136417,1,0,-1,-1
16553,10065217,1,0,-1,-1
16554,10258647,1,1,-1,-1
16555,10204644,0,0,-1,-1
16556,10214626,1,1,-1,-1
16557,10247900,1,0,-1,-1
16558,10173553,1,1,-1,-1
16559,10260706,1,1,-1,-1
16560,10090082,1,1,-1,-1
16561,10175661,0,0,-1,-1
16562,10202565,1,0,-1,-1
16563,10261571,1,1,-1,-1
16564,10161969,1,0,-1,-1
16565,10055934,1,0,-1,-1
16566,10246849,1,0,-1,-1
16567,10014807,1,0,-1,-1
16568,10223216,1,0,-1,-1
16569,10222065,1,1,-1,-1
16570,10261090,1,0,-1,-1
16571,10091546,1,1,-1,-1
16572,10001529,1,0,-1,-1
16573,10026968,0,0,-1,-1
16574,10236637,1,0,-1,-1
16575,10086511,1,0,-1,-1
16576,10015407,1,1,-1,-1
16577,10036464,1,1,-1,-1
16578,10198806,0,0,-1,-1
16579,10055986,1,0,-1,-1
16580,10003279,1,1,-1,-1
16581,10268468,1,1,-1,-1
16582,10072385,1,0,-1,-1
16583,10213986,1,0,-1,-1
16584,10108259,1,1,-1,-1
16585,10257554,1,1,-1,-1
16586,10081884,1,0,-1,-1
16587,10127161,1,1,-1,-1
16588,10092341,1,1,-1,-1
16589,10142057,1,1,-1,-1
16590,10058377,1,0,-1,-1
16591,10259947,1,1,-1,-1
16592,10214449,1,0,-1,-1
16593,10105380,1,0,-1,-1
16594,10084628,1,1,-1,-1
16595,10249434,1,1,-1,-1
16596,10162768,1,1,-1,-1
16597,10028756,1,1,-1,-1
16598,10158491,1,1,-1,-1
16599,10012407,0,0,-1,-1
16600,10105048,1,0,-1,-1
16601,10146103,1,1,-1,-1
16602,10007428,1,1,-1,-1
16603,10185676,1,1,-1,-1
16604,10193216,1,0,-1,-1
16605,10166435,1,1,-1,-1
16606,10012347,1,1,-1,-1
16607,10222983,1,1,-1,-1
16608,10247847,0,0,-1,-1
16609,10229426,1,0,-1,-1
16610,10129576,1,1,-1,-1
16611,10166778,1,0,-1,-1
16612,10088521,0,1,-1,-1
16613,10034313,1,1,-1,-1
16614,10030804,0,0,-1,-1
16615,10247431,1,0,-1,-1
16616,10146026,1,1,-1,-1
16617,10157667,1,1,-1,-1
16618,10138834,1,1,-1,-1
16619,10059467,1,1,-1,-1
16620,10103210,1,0,-1,-1
16621,10011037,1,0,-1,-1
16622,10140253,1,0,-1,-1
16623,10057596,1,0,-1,-1
16624,10130716,1,1,-1,-1
16625,10250946,1,1,-1,-1
16626,10112507,1,0,-1,-1
16627,10161779,0,0,-1,-1
16628,10197759,1,1,-1,-1
16629,10125190,0,0,-1,-1
16630,10055967,1,1,-1,-1
16631,10217116,1,1,-1,-1
16632,10182559,1,0,-1,-1
16633,10262366,1,0,-1,-1
16634,10221450,1,0,-1,-1
16635,10110055,1,0,-1,-1
16636,10032066,0,0,-1,-1
16637,10128794,1,0,-1,-1
16638,10198538,0,0,-1,-1
16639,10247793,1,1,-1,-1
16640,10021533,1,1,-1,-1
16641,10261211,1,0,-1,-1
16642,10152613,1,0,-1,-1
16643,10065108,1,1,-1,-1
16644,10151249,1,0,-1,-1
16645,10099501,1,0,-1,-1
16646,10095503,1,1,-1,-1
16647,10136158,1,1,-1,-1
16648,10255807,1,0,-1,-1
16649,10031988,1,0,-1,-1
16650,10213254,1,1,-1,-1
16651,10210320,1,0,-1,-1
16652,10026605,1,1,-1,-1
16653,10157548,1,0,-1,-1
16654,10118555,1,1,-1,-1
16655,10055781,1,1,-1,-1
16656,10003064,1,0,-1,-1
16657,10176496,1,1,-1,-1
16658,10041084,1,1,-1,-1
16659,10108234,1,0,-1,-1
16660,10246843,1,0,-1,-1
16661,10035619,1,0,-1,-1
16662,10192448,0,0,-1,-1
16663,10152574,1,1,-1,-1
16664,10044244,1,1,-1,-1
16665,10000394,1,0,-1,-1
16666,10138449,0,0,-1,-1
16667,10087045,1,0,-1,-1
16668,10138432,1,0,-1,-1
16669,10100782,1,0,-1,-1
16670,10249883,1,1,-1,-1
16671,10149720,0,0,-1,-1
16672,10216053,1,1,-1,-1
16673,10098238,1,0,-1,-1
16674,10124188,0,0,-1,-1
16675,10099955,1,0,-1,-1
16676,10224371,1,1,-1,-1
16677,10191960,0,0,-1,-1
16678,10113535,0,0,-1,-1
16679,10001087,1,1,-1,-1
16680,10028479,0,0,-1,-1
16681,10185263,1,0,-1,-1
16682,10064435,1,0,-1,-1
16683,10163576,1,0,-1,-1
16684,10250774,0,0,-1,-1
16685,10235505,0,0,-1,-1
16686,10124078,0,0,-1,-1
16687,10114555,1,0,-1,-1
16688,10167917,1,1,-1,-1
16689,10138728,1,1,-1,-1
16690,10011193,1,1,-1,-1
16691,10010064,1,0,-1,-1
16692,10025126,1,1,-1,-1
16693,10211001,1,0,-1,-1
16694,10238770,1,1,-1,-1
16695,10169422,0,0,-1,-1
16696,10185130,1,1,-1,-1
16697,10231405,1,0,-1,-1
16698,10093648,1,1,-1,-1
16699,10081942,1,0,-1,-1
16700,10234153,1,1,-1,-1
16701,10171683,1,1,-1,-1
16702,10198720,1,0,-1,-1
16703,10051634,1,1,-1,-1
16704,10008039,1,1,-1,-1
16705,10167146,1,0,-1,-1
16706,10091527,1,0,-1,-1
16707,10017205,1,1,-1,-1
16708,10102596,1,0,-1,-1
16709,10155956,1,1,-1,-1
16710,10157680,1,0,-1,-1
16711,10259429,1,1,-1,-1
16712,10173809,1,0,-1,-1
16713,10036059,1,1,-1,-1
16714,10240024,1,1,-1,-1
16715,10124403,1,1,-1,-1
16716,10045544,1,0,-1,-1
16717,10048049,1,1,-1,-1
16718,10128938,1,0,-1,-1
16719,10150112,1,0,-1,-1
16720,10208481,1,1,-1,-1
16721,10062690,1,0,-1,-1
16722,10153049,0,0,-1,-1
16723,10250215,1,1,-1,-1
16724,10093764,1,0,-1,-1
16725,10137565,1,0,-1,-1
16726,10103665,0,0,-1,-1
16727,10116661,1,1,-1,-1
16728,10240443,1,1,-1,-1
16729,10235764,1,1,-1,-1
16730,10087536,1,1,-1,-1
16731,10254571,0,0,-1,-1
16732,10039509,1,1,-1,-1
16733,10097922,1,0,-1,-1
16734,10228035,1,0,-1,-1
16735,10027492,1,1,-1,-1
16736,10158746,1,1,-1,-1
16737,10251855,1,1,-1,-1
16738,10026945,1,1,-1,-1
16739,10144943,1,1,-1,-1
16740,10249652,0,0,-1,-1
16741,10104942,0,0,-1,-1
16742,10162137,1,1,-1,-1
16743,10082992,1,1,-1,-1
16744,10092195,1,0,-1,-1
16745,10234732,1,0,-1,-1
16746,10102986,1,1,-1,-1
16747,10134145,1,0,-1,-1
16748,10245049,1,1,-1,-1
16749,10235855,1,0,-1,-1
16750,10090558,1,0,-1,-1
16751,10234689,1,1,-1,-1
16752,10218553,1,1,-1,-1
16753,10218307,1,0,-1,-1
16754,10245537,1,0,-1,-1
16755,10147571,1,0,-1,-1
16756,10113653,1,1,-1,-1
16757,10200621,1,0,-1,-1
16758,10222588,1,1,-1,-1
16759,10161029,1,1,-1,-1
16760,10072813,1,1,-1,-1
16761,10192274,0,0,-1,-1
16762,10225723,1,1,-1,-1
16763,10190174,1,0,-1,-1
16764,10197072,0,0,-1,-1
16765,10244384,1,1,-1,-1
16766,10215444,1,0,-1,-1
16767,10104021,1,0,-1,-1
16768,10150709,0,0,-1,-1
16769,10193541,1,0,-1,-1
16770,10160863,1,1,-1,-1
16771,10217329,1,0,-1,-1
16772,10059659,1,0,-1,-1
16773,10146315,1,1,-1,-1
16774,10084380,1,1,-1,-1
16775,10245310,0,0,-1,-1
16776,10188035,1,0,-1,-1
16777,10209960,1,1,-1,-1
16778,10027574,1,0,-1,-1
16779,10025284,1,0,-1,-1
16780,10171245,1,0,-1,-1
16781,10037275,1,1,-1,-1
16782,10186575,1,0,-1,-1
16783,10264009,1,1,-1,-1
16784,10011938,1,0,-1,-1
16785,10174003,1,0,-1,-1
16786,10174639,1,0,-1,-1
16787,10246414,1,1,-1,-1
16788,10218708,1,1,-1,-1
16789,10164453,1,0,-1,-1
16790,10230801,1,1,-1,-1
16791,10008771,1,1,-1,-1
16792,10260710,1,1,-1,-1
16793,10233552,1,0,-1,-1
16794,10070438,0,0,-1,-1
16795,10159606,1,0,-1,-1
16796,10095561,1,1,-1,-1
16797,10055494,0,0,-1,-1
16798,10136457,1,0,-1,-1
16799,10029265,0,0,-1,-1
16800,10250407,0,0,-1,-1
16801,10173536,1,1,-1,-1
16802,10005223,0,0,-1,-1
16803,10057944,1,1,-1,-1
16804,10245260,1,1,-1,-1
16805,10133493,1,1,-1,-1
16806,10230142,1,0,-1,-1
16807,10152727,1,0,-1,-1
16808,10261033,1,1,-1,-1
16809,10220954,1,0,-1,-1
16810,10021915,1,1,-1,-1
16811,10150629,1,0,-1,-1
16812,10117141,1,1,-1,-1
16813,10253472,1,0,-1,-1
16814,10137781,1,0,-1,-1
16815,10174870,1,0,-1,-1
16816,10042997,1,1,-1,-1
16817,10035118,1,0,-1,-1
16818,10075406,1,1,-1,-1
16819,10272865,1,1,-1,-1
16820,10110216,1,1,-1,-1
16821,10141987,1,1,-1,-1
16822,10262201,1,1,-1,-1
16823,10188354,1,1,-1,-1
16824,10052545,1,0,-1,-1
16825,10026728,1,0,-1,-1
16826,10005425,1,1,-1,-1
16827,10183717,1,1,-1,-1
16828,10028463,1,0,-1,-1
16829,10120670,1,0,-1,-1
16830,10229657,1,1,-1,-1
16831,10133414,1,0,-1,-1
16832,10187297,1,0,-1,-1
16833,10075270,1,1,-1,-1
16834,10148165,1,0,-1,-1
16835,10163498,1,0,-1,-1
16836,10246733,1,1,-1,-1
16837,10202038,0,0,-1,-1
16838,10072804,1,1,-1,-1
16839,10240678,1,1,-1,-1
16840,10261581,0,0,-1,-1
16841,10272136,1,0,-1,-1
16842,10136593,1,1,-1,-1
16843,10136223,0,0,-1,-1
16844,10249292,0,0,-1,-1
16845,10034288,1,1,-1,-1
16846,10100268,1,1,-1,-1
16847,10201469,1,0,-1,-1
16848,10232885,1,0,-1,-1
16849,10237312,1,0,-1,-1
16850,10233811,1,1,-1,-1
16851,10223155,1,0,-1,-1
16852,10175762,1,0,-1,-1
16853,10037803,1,0,-1,-1
16854,10092292,0,1,-1,-1
16855,10034549,1,1,-1,-1
16856,10071757,1,0,-1,-1
16857,10198798,1,1,-1,-1
16858,10072700,1,1,-1,-1
16859,10221344,1,1,-1,-1
16860,10143459,1,0,-1,-1
16861,10006313,1,1,-1,-1
16862,10026836,1,1,-1,-1
16863,10232451,0,0,-1,-1
16864,10255148,1,1,-1,-1
16865,10038627,0,0,-1,-1
16866,10024063,1,0,-1,-1
16867,10160463,1,0,-1,-1
16868,10174674,1,0,-1,-1
16869,10013248,1,0,-1,-1
16870,10181167,1,0,-1,-1
16871,10242730,1,0,-1,-1
16872,10146938,0,0,-1,-1
16873,10247225,1,0,-1,-1
16874,10127689,0,0,-1,-1
16875,10109710,1,0,-1,-1
16876,10042840,1,1,-1,-1
16877,10051141,0,0,-1,-1
16878,10150005,0,0,-1,-1
16879,10259043,1,1,-1,-1
16880,10232895,1,0,-1,-1
16881,10032314,1,1,-1,-1
16882,10108698,1,1,-1,-1
16883,10013330,1,0,-1,-1
16884,10222064,1,1,-1,-1
16885,10213485,1,1,-1,-1
16886,10004639,1,0,-1,-1
16887,10017567,1,1,-1,-1
16888,10162402,1,1,-1,-1
16889,10014356,1,1,-1,-1
16890,10233926,1,0,-1,-1
16891,10257522,1,0,-1,-1
16892,10127473,1,0,-1,-1
16893,10217949,1,1,-1,-1
16894,10256358,1,1,-1,-1
16895,10097073,1,1,-1,-1
16896,10126712,1,1,-1,-1
16897,10254129,1,0,-1,-1
16898,10083163,1,0,-1,-1
16899,10088005,1,1,-1,-1
16900,10090336,1,0,-1,-1
16901,10122930,1,0,-1,-1
16902,10198811,1,0,-1,-1
16903,10014724,0,1,-1,-1
16904,10057168,1,0,-1,-1
16905,10115084,1,1,-1,-1
16906,10102864,1,0,-1,-1
16907,10144805,1,0,-1,-1
16908,10091319,1,1,-1,-1
16909,10139464,0,0,-1,-1
16910,10204933,1,0,-1,-1
16911,10180297,1,1,-1,-1
16912,10253073,1,1,-1,-1
16913,10106061,1,0,-1,-1
16914,10113437,0,0,-1,-1
16915,10135269,1,0,-1,-1
16916,10042542,1,1,-1,-1
16917,10049214,1,0,-1,-1
16918,10159665,1,1,-1,-1
16919,10056034,1,0,-1,-1
16920,10013005,1,0,-1,-1
16921,10075798,1,1,-1,-1
16922,10126304,1,1,-1,-1
16923,10189722,1,1,-1,-1
16924,10212471,1,0,-1,-1
16925,10044880,1,1,-1,-1
16926,10174815,1,1,-1,-1
16927,10059766,1,1,-1,-1
16928,10107824,1,0,-1,-1
16929,10053122,1,0,-1,-1
16930,10135504,1,1,-1,-1
16931,10043029,0,1,-1,-1
16932,10156284,1,0,-1,-1
16933,10156129,1,0,-1,-1
16934,10190673,1,0,-1,-1
16935,10272189,1,0,-1,-1
16936,10017995,1,1,-1,-1
16937,10170249,0,0,-1,-1
16938,10235303,0,0,-1,-1
16939,10196293,1,0,-1,-1
16940,10235419,1,1,-1,-1
16941,10036796,1,0,-1,-1
16942,10168966,1,1,-1,-1
16943,10193113,1,0,-1,-1
16944,10194924,1,0,-1,-1
16945,10190918,1,1,-1,-1
16946,10130946,1,0,-1,-1
16947,10028072,0,0,-1,-1
16948,10250214,1,1,-1,-1
16949,10035283,1,1,-1,-1
16950,10222866,1,1,-1,-1
16951,10248019,1,1,-1,-1
16952,10243503,1,1,-1,-1
16953,10058432,1,1,-1,-1
16954,10258324,1,0,-1,-1
16955,10068422,1,1,-1,-1
16956,10260258,1,1,-1,-1
16957,10263020,1,1,-1,-1
16958,10120949,1,1,-1,-1
16959,10112562,1,0,-1,-1
16960,10021597,1,0,-1,-1
16961,10106957,1,0,-1,-1
16962,10228478,1,1,-1,-1
16963,10035402,1,0,-1,-1
16964,10033865,0,1,-1,-1
16965,10151553,1,1,-1,-1
16966,10050303,1,1,-1,-1
16967,10052879,1,0,-1,-1
16968,10158656,0,0,-1,-1
16969,10031485,1,1,-1,-1
16970,10256994,1,1,-1,-1
16971,10098942,1,0,-1,-1
16972,10257202,1,0,-1,-1
16973,10156217,1,0,-1,-1
16974,10084965,1,1,-1,-1
16975,10016267,1,1,-1,-1
16976,10151437,1,1,-1,-1
16977,10221825,1,0,-1,-1
16978,10003981,1,0,-1,-1
16979,10049488,1,0,-1,-1
16980,10031718,1,0,-1,-1
16981,10148635,1,0,-1,-1
16982,10133800,0,0,-1,-1
16983,10188913,1,1,-1,-1
16984,10007959,1,1,-1,-1
16985,10008788,1,1,-1,-1
16986,10271578,1,1,-1,-1
16987,10071517,1,0,-1,-1
16988,10198554,1,1,-1,-1
16989,10170481,1,0,-1,-1
16990,10022775,1,0,-1,-1
16991,10170341,1,1,-1,-1
16992,10214480,1,0,-1,-1
16993,10234698,1,0,-1,-1
16994,10198710,0,0,-1,-1
16995,10044301,1,1,-1,-1
16996,10190364,1,1,-1,-1
16997,10231200,1,0,-1,-1
16998,10185580,1,1,-1,-1
16999,10112947,1,0,-1,-1
17000,10017935,1,1,-1,-1
17001,10017036,1,1,-1,-1
17002,10003642,1,1,-1,-1
17003,10177438,1,0,-1,-1
17004,10208823,1,1,-1,-1
17005,10248686,1,1,-1,-1
17006,10230458,1,0,-1,-1
17007,10135699,1,1,-1,-1
17008,10150046,1,0,-1,-1
17009,10272198,1,1,-1,-1
17010,10000628,1,0,-1,-1
17011,10149673,1,0,-1,-1
17012,10176904,1,0,-1,-1
17013,10119926,1,0,-1,-1
17014,10156091,1,0,-1,-1
17015,10144434,1,1,-1,-1
17016,10271152,0,0,-1,-1
17017,10220471,1,1,-1,-1
17018,10054846,1,0,-1,-1
17019,10078504,1,0,-1,-1
17020,10206312,1,1,-1,-1
17021,10126765,1,0,-1,-1
17022,10038509,1,0,-1,-1
17023,10005111,1,0,-1,-1
17024,10107038,1,0,-1,-1
17025,10053133,1,1,-1,-1
17026,10150460,1,0,-1,-1
17027,10203901,1,1,-1,-1
17028,10272529,1,0,-1,-1
17029,10083737,0,0,-1,-1
17030,10112092,1,0,-1,-1
17031,10176230,1,0,-1,-1
17032,10072735,1,0,-1,-1
17033,10152166,1,0,-1,-1
17034,10169387,0,0,-1,-1
17035,10258213,1,0,-1,-1
17036,10164695,0,0,-1,-1
17037,10242889,0,0,-1,-1
17038,10101412,1,0,-1,-1
17039,10000578,0,0,-1,-1
17040,10084437,1,1,-1,-1
17041,10191022,1,1,-1,-1
17042,10257611,1,1,-1,-1
17043,10237428,1,0,-1,-1
17044,10201863,1,0,-1,-1
17045,10258101,1,1,-1,-1
17046,10132868,1,0,-1,-1
17047,10095714,1,1,-1,-1
17048,10173517,1,1,-1,-1
17049,10216435,1,0,-1,-1
17050,10113024,1,0,-1,-1
17051,10169583,1,0,-1,-1
17052,10063510,1,1,-1,-1
17053,10112651,1,1,-1,-1
17054,10231304,1,0,-1,-1
17055,10200674,1,0,-1,-1
17056,10222309,1,0,-1,-1
17057,10171237,1,1,-1,-1
17058,10025499,1,0,-1,-1
17059,10193921,1,1,-1,-1
17060,10002016,1,1,-1,-1
17061,10147170,1,1,-1,-1
17062,10094746,0,0,-1,-1
17063,10101235,1,0,-1,-1
17064,10054848,1,1,-1,-1
17065,10228661,0,0,-1,-1
17066,10254819,1,0,-1,-1
17067,10105877,1,1,-1,-1
17068,10003347,1,1,-1,-1
17069,10131082,1,0,-1,-1
17070,10114821,1,0,-1,-1
17071,10021802,1,0,-1,-1
17072,10167471,1,0,-1,-1
17073,10269974,1,0,-1,-1
17074,10134340,1,0,-1,-1
17075,10254146,0,0,-1,-1
17076,10251163,1,1,-1,-1
17077,10068982,1,0,-1,-1
17078,10153142,0,1,-1,-1
17079,10238376,0,0,-1,-1
17080,10097249,0,0,-1,-1
17081,10127505,1,0,-1,-1
17082,10020094,0,0,-1,-1
17083,10167848,1,1,-1,-1
17084,10051859,1,1,-1,-1
17085,10182449,1,1,-1,-1
17086,10150750,1,1,-1,-1
17087,10140077,0,0,-1,-1
17088,10103662,1,0,-1,-1
17089,10129692,0,0,-1,-1
17090,10026124,1,1,-1,-1
17091,10047825,0,0,-1,-1
17092,10053046,1,1,-1,-1
17093,10266833,0,0,-1,-1
17094,10094371,1,0,-1,-1
17095,10110340,1,1,-1,-1
17096,10165948,1,0,-1,-1
17097,10142391,1,0,-1,-1
17098,10084297,1,1,-1,-1
17099,10195012,1,1,-1,-1
17100,10216692,1,1,-1,-1
17101,10182551,1,1,-1,-1
17102,10071435,1,0,-1,-1
17103,10109893,1,0,-1,-1
17104,10168046,1,0,-1,-1
17105,10267259,1,0,-1,-1
17106,10130103,0,0,-1,-1
17107,10025542,1,0,-1,-1
17108,10125649,1,0,-1,-1
17109,10074648,1,1,-1,-1
17110,10271368,1,1,-1,-1
17111,10140258,1,1,-1,-1
17112,10121460,1,1,-1,-1
17113,10048215,0,0,-1,-1
17114,10130704,0,0,-1,-1
17115,10087564,0,0,-1,-1
17116,10215686,0,0,-1,-1
17117,10244127,0,0,-1,-1
17118,10262277,1,1,-1,-1
17119,10139628,1,1,-1,-1
17120,10191863,1,1,-1,-1
17121,10181901,1,1,-1,-1
17122,10120435,1,0,-1,-1
17123,10224250,0,1,-1,-1
17124,10066635,1,0,-1,-1
17125,10150410,1,0,-1,-1
17126,10140479,1,0,-1,-1
17127,10121456,1,1,-1,-1
17128,10003021,1,0,-1,-1
17129,10024446,1,0,-1,-1
17130,10162980,1,0,-1,-1
17131,10215287,0,0,-1,-1
17132,10035259,1,1,-1,-1
17133,10210568,0,0,-1,-1
17134,10002415,1,0,-1,-1
17135,10213727,1,0,-1,-1
17136,10146490,1,0,-1,-1
17137,10061944,0,0,-1,-1
17138,10140238,1,0,-1,-1
17139,10077020,1,1,-1,-1
17140,10215636,1,1,-1,-1
17141,10149970,1,1,-1,-1
17142,10113617,1,0,-1,-1
17143,10216444,1,1,-1,-1
17144,10023504,1,1,-1,-1
17145,10128982,1,0,-1,-1
17146,10214850,1,1,-1,-1
17147,10070625,1,1,-1,-1
17148,10109028,1,1,-1,-1
17149,10160931,1,1,-1,-1
17150,10163002,1,1,-1,-1
17151,10060976,1,0,-1,-1
17152,10220490,1,0,-1,-1
17153,10032888,1,1,-1,-1
17154,10116987,0,1,-1,-1
17155,10191668,0,0,-1,-1
17156,10031537,0,0,-1,-1
17157,10094332,1,0,-1,-1
17158,10209033,1,1,-1,-1
17159,10143829,1,1,-1,-1
17160,10158587,1,0,-1,-1
17161,10182882,1,1,-1,-1
17162,10179952,1,1,-1,-1
17163,10152469,1,1,-1,-1
17164,10014498,1,1,-1,-1
17165,10042889,1,1,-1,-1
17166,10205226,1,0,-1,-1
17167,10149933,1,1,-1,-1
17168,10075851,1,1,-1,-1
17169,10162515,1,1,-1,-1
17170,10262983,1,0,-1,-1
17171,10254246,1,0,-1,-1
17172,10254960,1,0,-1,-1
17173,10000382,1,0,-1,-1
17174,10061608,1,0,-1,-1
17175,10266725,1,0,-1,-1
17176,10156684,1,0,-1,-1
17177,10056060,1,1,-1,-1
17178,10107271,1,0,-1,-1
17179,10016914,1,1,-1,-1
17180,10263113,1,1,-1,-1
17181,10262849,1,1,-1,-1
17182,10115078,1,1,-1,-1
17183,10142099,1,1,-1,-1
17184,10212194,1,0,-1,-1
17185,10044060,1,0,-1,-1
17186,10053314,1,0,-1,-1
17187,10093918,1,0,-1,-1
17188,10002983,0,0,-1,-1
17189,10265543,1,1,-1,-1
17190,10215475,1,0,-1,-1
17191,10089356,1,0,-1,-1
17192,10190268,1,1,-1,-1
17193,10032035,1,0,-1,-1
17194,10029497,1,0,-1,-1
17195,10094902,1,1,-1,-1
17196,10087609,1,1,-1,-1
17197,10200597,1,0,-1,-1
17198,10048722,0,0,-1,-1
17199,10177856,1,0,-1,-1
17200,10086058,0,0,-1,-1
17201,10060857,1,0,-1,-1
17202,10040243,1,1,-1,-1
17203,10267480,1,0,-1,-1
17204,10102781,1,0,-1,-1
17205,10249924,1,1,-1,-1
17206,10005236,1,1,-1,-1
17207,10244350,1,0,-1,-1
17208,10031953,1,0,-1,-1
17209,10194755,1,1,-1,-1
17210,10215601,1,1,-1,-1
17211,10169395,1,0,-1,-1
17212,10093044,1,0,-1,-1
17213,10177824,1,0,-1,-1
17214,10217115,1,1,-1,-1
17215,10031107,0,0,-1,-1
17216,10143127,1,1,-1,-1
17217,10267618,1,0,-1,-1
17218,10223672,1,1,-1,-1
17219,10206574,1,1,-1,-1
17220,10230631,1,1,-1,-1
17221,10262080,1,1,-1,-1
17222,10025352,1,1,-1,-1
17223,10104039,1,1,-1,-1
17224,10151960,1,0,-1,-1
17225,10238393,1,1,-1,-1
17226,10206077,1,1,-1,-1
17227,10134570,0,0,-1,-1
17228,10071697,1,0,-1,-1
17229,10187669,0,0,-1,-1
17230,10060080,1,0,-1,-1
17231,10090326,1,0,-1,-1
17232,10071250,1,0,-1,-1
17233,10205344,1,0,-1,-1
17234,10014300,1,0,-1,-1
17235,10272703,1,0,-1,-1
17236,10216417,1,0,-1,-1
17237,10154290,1,1,-1,-1
17238,10018144,1,1,-1,-1
17239,10068818,1,1,-1,-1
17240,10001846,1,1,-1,-1
17241,10230298,1,1,-1,-1
17242,10081141,1,1,-1,-1
17243,10176288,1,0,-1,-1
17244,10133579,1,1,-1,-1
17245,10270647,1,1,-1,-1
17246,10037235,1,0,-1,-1
17247,10169808,1,0,-1,-1
17248,10254884,1,1,-1,-1
17249,10001214,0,1,-1,-1
17250,10187520,1,0,-1,-1
17251,10258656,1,0,-1,-1
17252,10061841,1,1,-1,-1
17253,10056761,1,0,-1,-1
17254,10117917,1,0,-1,-1
17255,10019419,1,0,-1,-1
17256,10069777,1,0,-1,-1
17257,10078211,1,1,-1,-1
17258,10104217,1,0,-1,-1
17259,10179402,1,1,-1,-1
17260,10144243,1,0,-1,-1
17261,10219024,1,1,-1,-1
17262,10160381,1,1,-1,-1
17263,10222923,1,1,-1,-1
17264,10093612,1,1,-1,-1
17265,10004747,1,0,-1,-1
17266,10002423,1,1,-1,-1
17267,10124308,1,0,-1,-1
17268,10032251,1,1,-1,-1
17269,10036053,1,1,-1,-1
17270,10234050,1,0,-1,-1
17271,10013854,1,1,-1,-1
17272,10085185,1,0,-1,-1
17273,10108430,1,0,-1,-1
17274,10016252,1,1,-1,-1
17275,10270780,1,1,-1,-1
17276,10025065,1,1,-1,-1
17277,10096163,1,0,-1,-1
17278,10132724,1,1,-1,-1
17279,10267303,1,0,-1,-1
17280,10018318,1,1,-1,-1
17281,10151680,1,1,-1,-1
17282,10129322,1,1,-1,-1
17283,10206188,1,0,-1,-1
17284,10065260,1,0,-1,-1
17285,10078126,1,1,-1,-1
17286,10069799,1,0,-1,-1
17287,10112540,1,0,-1,-1
17288,10124587,1,0,-1,-1
17289,10020143,1,1,-1,-1
17290,10100215,1,0,-1,-1
17291,10205926,1,0,-1,-1
17292,10032712,1,0,-1,-1
17293,10056005,1,0,-1,-1
17294,10189482,1,0,-1,-1
17295,10117100,1,1,-1,-1
17296,10134711,1,1,-1,-1
17297,10085789,1,1,-1,-1
17298,10062393,1,0,-1,-1
17299,10177091,1,0,-1,-1
17300,10234221,0,0,-1,-1
17301,10116936,1,0,-1,-1
17302,10196926,1,1,-1,-1
17303,10126566,1,1,-1,-1
17304,10051809,0,0,-1,-1
17305,10030722,1,0,-1,-1
17306,10149655,1,0,-1,-1
17307,10031571,1,0,-1,-1
17308,10052825,1,0,-1,-1
17309,10088053,1,0,-1,-1
17310,10218137,1,0,-1,-1
17311,10116297,1,1,-1,-1
17312,10273599,1,1,-1,-1
17313,10087870,1,0,-1,-1
17314,10227500,1,1,-1,-1
17315,10089725,1,1,-1,-1
17316,10069265,1,1,-1,-1
17317,10123686,0,0,-1,-1
17318,10238327,1,0,-1,-1
17319,10029715,1,0,-1,-1
17320,10240359,1,0,-1,-1
17321,10150382,1,1,-1,-1
17322,10023709,1,1,-1,-1
17323,10129441,1,0,-1,-1
17324,10071120,1,1,-1,-1
17325,10072015,1,0,-1,-1
17326,10241635,0,1,-1,-1
17327,10265649,1,1,-1,-1
17328,10082336,1,1,-1,-1
17329,10161977,1,1,-1,-1
17330,10073621,1,1,-1,-1
17331,10125541,1,0,-1,-1
17332,10150671,0,0,-1,-1
17333,10161325,0,0,-1,-1
17334,10037542,1,1,-1,-1
17335,10243749,1,0,-1,-1
17336,10036413,1,0,-1,-1
17337,10102993,1,0,-1,-1
17338,10043998,1,0,-1,-1
17339,10232094,1,0,-1,-1
17340,10244682,1,1,-1,-1
17341,10003194,1,1,-1,-1
17342,10187830,1,1,-1,-1
17343,10116813,1,1,-1,-1
17344,10257659,1,0,-1,-1
17345,10218954,1,1,-1,-1
17346,10208356,1,1,-1,-1
17347,10207784,0,0,-1,-1
17348,10213456,1,0,-1,-1
17349,10179162,1,0,-1,-1
17350,10091848,1,1,-1,-1
17351,10137221,1,0,-1,-1
17352,10007727,1,1,-1,-1
17353,10176845,1,1,-1,-1
17354,10089480,1,0,-1,-1
17355,10199289,1,0,-1,-1
17356,10038616,1,0,-1,-1
17357,10259469,1,0,-1,-1
17358,10116620,1,0,-1,-1
17359,10163197,1,0,-1,-1
17360,10197636,1,0,-1,-1
17361,10216989,0,0,-1,-1
17362,10193726,1,0,-1,-1
17363,10079658,1,1,-1,-1
17364,10078414,1,1,-1,-1
17365,10244967,1,0,-1,-1
17366,10245112,1,1,-1,-1
17367,10115442,1,1,-1,-1
17368,10049306,1,1,-1,-1
17369,10191548,1,0,-1,-1
